flow_id,src_ip,src_port,dst_ip,dst_port,protocol,bytes_sent,bytes_received,packets_sent,packets_received,duration_sec,is_internal_traffic,user_agent,url,attack_type,label
FLOW-101404,203.0.113.45,1491,192.168.10.40,445,TCP,1487,282,14,2,12.486,0,Unknown,,Brute-Force,1
FLOW-101405,45.33.32.156,29107,192.168.10.15,443,TCP,61,14,1,1,10.815,0,Unknown,,Port-Scan,1
FLOW-101406,198.51.100.89,40059,10.0.1.10,3306,TCP,119,33,1,1,4.936,0,Nmap/7.94,/,Port-Scan,1
FLOW-101407,192.168.10.55,49852,192.168.10.12,502,TCP,1864,7820,14,122,1.927,1,SCADA-Client/3.2,/historian/view,Benign,0
FLOW-101408,172.16.5.101,62355,10.0.1.5,80,TCP,2323,6389,25,81,1.6,1,SCADA-Client/3.2,/dashboard/scada,Benign,0
FLOW-101409,172.16.5.210,4392,10.0.1.25,80,UDP,3051,9437,47,92,8.816,1,SCADA-Client/3.2,/historian/view,Benign,0
FLOW-101410,192.168.10.12,35240,10.0.1.25,502,TCP,3421,1466,48,14,10.394,1,SCADA-Client/3.2,/api/v1/metrics,Benign,0
FLOW-101411,192.168.10.40,55050,192.168.10.55,102,TCP,1299,11624,10,184,4.891,1,Mozilla/5.0,/historian/view,Benign,0
FLOW-101412,45.33.32.156,22403,192.168.10.40,3389,TCP,1382,554,10,4,3.739,0,paramiko/3.4,/cgi-bin/test,Brute-Force,1
FLOW-101413,45.33.32.156,38345,192.168.10.55,21,TCP,106,59,1,1,10.907,0,zgrab/0.x,/login,Port-Scan,1
FLOW-101414,45.33.32.156,5928,10.0.1.10,4840,TCP,3633,431,35,3,1.95,0,Custom-POC/1.0,/,Exploit-Attempt,1
FLOW-101415,203.0.113.45,8147,10.0.1.25,445,TCP,840,252,8,2,3.207,0,Hydra/9.5,/login,Brute-Force,1
FLOW-101416,172.16.5.210,62103,192.168.10.55,102,TCP,1988,8282,13,91,12.002,1,SCADA-Client/3.2,,Benign,0
FLOW-101417,192.168.10.12,15682,10.0.1.10,443,TCP,2333,9551,34,75,11.965,1,OPC-UA-Stack/1.4,/api/v1/metrics,Benign,0
FLOW-101418,203.0.113.45,8623,192.168.10.55,445,TCP,797,822,7,5,2.545,0,Hydra/9.5,/,Brute-Force,1
FLOW-101419,185.220.101.5,9114,192.168.10.40,502,TCP,75,44,1,1,8.057,0,Masscan/1.3,/cgi-bin/test,Port-Scan,1
FLOW-101420,192.168.10.15,31927,192.168.10.12,443,TCP,545,11331,5,155,9.176,1,Mozilla/5.0,/dashboard/scada,Benign,0
FLOW-101421,45.33.32.156,19933,10.0.1.5,80,TCP,1230,5900,10,68,8.716,0,sqlmap/1.7,/historian/query?sensor=A1;DROP TABLE,SQL-Injection,1
FLOW-101422,192.168.10.12,1135,192.168.10.40,4840,TCP,233,1899,3,14,3.026,1,Mozilla/5.0,/api/v1/metrics,Benign,0
FLOW-101423,203.0.113.45,40095,192.168.10.15,8080,TCP,1671,816,24,11,7.197,0,Metasploit/6.3,/login,Exploit-Attempt,1
FLOW-101424,172.16.5.108,56030,192.168.10.12,102,UDP,372,3757,3,54,1.002,1,SCADA-Client/3.2,/dashboard/scada,Benign,0
FLOW-101425,194.26.29.112,52067,192.168.10.55,22,TCP,82,15,1,1,0.265,0,Masscan/1.3,/cgi-bin/test,Port-Scan,1
FLOW-101426,198.51.100.22,61453,10.0.1.25,3389,TCP,50,47,1,1,12.114,0,zgrab/0.x,,Port-Scan,1
FLOW-101427,198.51.100.89,51728,192.168.10.40,80,TCP,53,17,1,1,6.362,0,Nmap/7.94,/cgi-bin/test,Port-Scan,1
FLOW-101428,192.168.10.55,2663,10.0.1.10,80,TCP,3209,6972,36,92,0.652,1,SCADA-Client/3.2,/api/v1/metrics,Benign,0
FLOW-101429,198.51.100.89,38540,192.168.10.12,8080,TCP,76,23,1,1,1.923,0,zgrab/0.x,/cgi-bin/test,Port-Scan,1
FLOW-101430,172.16.5.101,65417,10.0.1.5,80,TCP,2444,7640,26,127,7.347,1,Edge/120.0,/historian/view,Benign,0
FLOW-101431,192.168.10.55,56656,10.0.1.10,443,UDP,2317,2727,16,18,0.204,1,OPC-UA-Stack/1.4,,Benign,0
FLOW-101432,172.16.5.210,16599,10.0.1.10,102,UDP,1607,1078,18,14,12.271,1,Mozilla/5.0,,Benign,0
FLOW-101433,172.16.5.102,40185,10.0.1.10,102,UDP,2106,2038,21,17,6.345,1,OPC-UA-Stack/1.4,/dashboard/scada,Benign,0
FLOW-101434,172.16.5.102,52310,192.168.10.40,80,TCP,911,5579,7,76,6.982,1,SCADA-Client/3.2,/api/v1/metrics,Benign,0
FLOW-101435,192.168.10.12,10434,192.168.10.15,102,TCP,2552,5594,29,50,7.367,1,SCADA-Client/3.2,/historian/view,Benign,0
FLOW-101436,198.51.100.22,57455,192.168.10.55,80,TCP,962,6212,7,51,1.529,0,python-requests/2.31.0,/auth/login?u=admin'--,SQL-Injection,1
FLOW-101437,45.33.32.156,37535,192.168.10.55,443,TCP,49,3,1,1,1.899,0,zgrab/0.x,,Port-Scan,1
FLOW-101438,203.0.113.45,29596,192.168.10.40,22,TCP,1564,272,23,4,3.108,0,Hydra/9.5,/cgi-bin/test,Brute-Force,1
FLOW-101439,192.168.10.15,2941,192.168.10.15,102,TCP,2302,2500,23,28,4.872,1,SCADA-Client/3.2,/dashboard/scada,Benign,0
FLOW-101440,45.33.32.156,17811,10.0.1.25,1433,TCP,2441,1279,18,13,0.455,0,sqlmap/1.7,/historian/query?sensor=A1;DROP TABLE,SQL-Injection,1
FLOW-101441,172.16.5.102,58051,10.0.1.5,102,TCP,1770,10182,29,80,10.938,1,Mozilla/5.0,,Benign,0
FLOW-101442,203.0.113.45,27662,192.168.10.40,3389,TCP,926,416,9,6,7.156,0,Hydra/9.5,/login,Brute-Force,1
FLOW-101443,172.16.5.101,55983,192.168.10.40,102,UDP,616,4424,9,68,11.241,1,Mozilla/5.0,/api/v1/metrics,Benign,0
FLOW-101444,203.0.113.45,9695,192.168.10.12,22,TCP,104,7,1,1,11.78,0,Nmap/7.94,,Port-Scan,1
FLOW-101445,192.168.10.40,5429,192.168.10.15,502,UDP,3363,5442,28,49,0.738,1,OPC-UA-Stack/1.4,/api/v1/metrics,Benign,0
FLOW-101446,203.0.113.45,9889,192.168.10.40,21,TCP,70,38,1,1,6.65,0,zgrab/0.x,/login,Port-Scan,1
FLOW-101447,198.51.100.22,1952,10.0.1.10,3389,TCP,1700,509,13,3,10.376,0,Unknown,/cgi-bin/test,Brute-Force,1
FLOW-101448,198.51.100.89,30127,192.168.10.15,3306,TCP,42,3,1,1,9.682,0,Nmap/7.94,/,Port-Scan,1
FLOW-101449,203.0.113.45,45802,192.168.10.15,3389,TCP,1259,329,17,5,11.63,0,paramiko/3.4,/cgi-bin/test,Brute-Force,1
FLOW-101450,198.51.100.89,65068,192.168.10.12,21,TCP,1776,213,16,1,7.059,0,Hydra/9.5,,Brute-Force,1
FLOW-101451,45.33.32.156,6683,10.0.1.25,3306,TCP,78,50,1,1,11.831,0,zgrab/0.x,/login,Port-Scan,1
FLOW-101452,198.51.100.89,38061,10.0.1.25,22,TCP,60,9,1,1,0.236,0,Masscan/1.3,/cgi-bin/test,Port-Scan,1
FLOW-101453,198.51.100.89,16262,192.168.10.55,443,TCP,4073,3435,29,29,3.094,0,python-requests/2.31.0,/api/v1/telemetry?id=1' OR '1'='1,SQL-Injection,1
FLOW-101454,198.51.100.89,54471,192.168.10.12,21,TCP,44,52,1,1,11.032,0,Nmap/7.94,/login,Port-Scan,1
FLOW-101455,203.0.113.45,37583,192.168.10.55,21,TCP,872,603,8,4,4.722,0,Unknown,/,Brute-Force,1
FLOW-101456,194.26.29.112,24620,10.0.1.10,8080,TCP,1177,4297,8,29,2.816,0,sqlmap/1.7,/historian/query?sensor=A1;DROP TABLE,SQL-Injection,1
FLOW-101457,192.168.10.55,53683,192.168.10.12,502,UDP,794,5875,12,93,5.474,1,SCADA-Client/3.2,,Benign,0
FLOW-101458,192.168.10.55,25573,192.168.10.12,102,TCP,274,1510,2,15,7.145,1,Mozilla/5.0,/historian/view,Benign,0
FLOW-101459,192.168.10.40,55067,192.168.10.55,502,TCP,593,9529,7,136,11.167,1,Edge/120.0,/api/v1/metrics,Benign,0
FLOW-101460,194.26.29.112,20599,10.0.1.25,22,TCP,596,838,8,8,8.506,0,Unknown,/login,Brute-Force,1
FLOW-101461,172.16.5.102,36435,192.168.10.40,102,TCP,453,8152,3,131,11.6,1,Mozilla/5.0,/api/v1/metrics,Benign,0
FLOW-101462,192.168.10.12,5068,192.168.10.12,443,TCP,1624,11113,11,165,3.586,1,Mozilla/5.0,/dashboard/scada,Benign,0
FLOW-101463,192.168.10.15,37738,192.168.10.55,443,UDP,1401,11916,18,132,1.071,1,Edge/120.0,/dashboard/scada,Benign,0
FLOW-101464,192.168.10.55,29027,192.168.10.12,102,TCP,1569,8275,14,113,9.181,1,Edge/120.0,,Benign,0
FLOW-101465,192.168.10.12,22887,192.168.10.15,502,UDP,2100,3096,21,48,9.491,1,OPC-UA-Stack/1.4,/api/v1/metrics,Benign,0
FLOW-101466,172.16.5.102,17014,10.0.1.5,4840,UDP,3305,6763,45,53,1.331,1,OPC-UA-Stack/1.4,/dashboard/scada,Benign,0
FLOW-101467,194.26.29.112,56144,10.0.1.10,443,TCP,2756,7875,19,53,12.478,0,Mozilla/5.0,/auth/login?u=admin'--,SQL-Injection,1
FLOW-101468,198.51.100.89,35443,10.0.1.25,443,TCP,3682,7191,54,89,1.959,0,Mozilla/5.0,/api/v1/telemetry?id=1' OR '1'='1,SQL-Injection,1
FLOW-101469,192.168.10.12,36971,192.168.10.55,102,TCP,3275,1617,41,14,4.066,1,Edge/120.0,/api/v1/metrics,Benign,0
FLOW-101470,172.16.5.101,44535,192.168.10.15,80,TCP,742,5480,7,64,2.949,1,Edge/120.0,,Benign,0
FLOW-101471,198.51.100.22,57999,192.168.10.15,1433,TCP,118,34,1,1,1.665,0,Nmap/7.94,/cgi-bin/test,Port-Scan,1
FLOW-101472,172.16.5.108,27175,10.0.1.25,102,TCP,761,11901,6,136,1.539,1,OPC-UA-Stack/1.4,/dashboard/scada,Benign,0
FLOW-101473,172.16.5.101,28652,192.168.10.40,443,UDP,942,1678,10,18,12.097,1,Mozilla/5.0,,Benign,0
FLOW-101474,185.220.101.5,24650,10.0.1.5,502,TCP,72,29,1,1,0.424,0,Unknown,/,Port-Scan,1
FLOW-101475,198.51.100.22,3872,10.0.1.5,21,TCP,90,39,1,1,8.248,0,zgrab/0.x,/login,Port-Scan,1
FLOW-101476,198.51.100.89,10655,10.0.1.25,3389,TCP,438,678,3,9,8.698,0,Unknown,/,Brute-Force,1
FLOW-101477,45.33.32.156,12094,10.0.1.25,21,TCP,43,48,1,1,3.991,0,Masscan/1.3,/login,Port-Scan,1
FLOW-101478,192.168.10.12,59625,192.168.10.15,502,UDP,2840,10944,28,110,6.968,1,SCADA-Client/3.2,/dashboard/scada,Benign,0
FLOW-101479,192.168.10.15,44519,10.0.1.10,502,TCP,540,2438,5,18,9.04,1,SCADA-Client/3.2,/historian/view,Benign,0
FLOW-101480,172.16.5.102,36802,10.0.1.25,4840,UDP,810,3583,8,33,6.634,1,SCADA-Client/3.2,/historian/view,Benign,0
FLOW-101481,172.16.5.210,50261,192.168.10.12,502,TCP,3243,9892,43,97,4.793,1,OPC-UA-Stack/1.4,,Benign,0
FLOW-101482,203.0.113.45,49404,192.168.10.40,502,TCP,5280,710,45,5,8.301,0,Metasploit/6.3,/login,Exploit-Attempt,1
FLOW-101483,45.33.32.156,13497,10.0.1.5,3389,TCP,638,788,4,9,3.219,0,Unknown,,Brute-Force,1
FLOW-101484,194.26.29.112,42553,10.0.1.10,3306,TCP,3506,1299,32,14,9.166,0,sqlmap/1.7,/api/v1/telemetry?id=1' OR '1'='1,SQL-Injection,1
FLOW-101485,172.16.5.210,2879,192.168.10.40,502,TCP,1260,621,9,4,2.439,1,Mozilla/5.0,/historian/view,Benign,0
FLOW-101486,192.168.10.12,43768,192.168.10.12,80,TCP,607,8332,4,128,2.181,1,Mozilla/5.0,/dashboard/scada,Benign,0
FLOW-101487,194.26.29.112,40944,10.0.1.25,22,TCP,95,25,1,1,4.519,0,Unknown,/cgi-bin/test,Port-Scan,1
FLOW-101488,198.51.100.89,14751,10.0.1.5,445,TCP,1007,542,13,5,0.128,0,Hydra/9.5,/login,Brute-Force,1
FLOW-101489,172.16.5.108,45605,192.168.10.15,443,TCP,2606,10136,29,98,1.936,1,OPC-UA-Stack/1.4,/api/v1/metrics,Benign,0
FLOW-101490,198.51.100.89,24017,192.168.10.12,443,TCP,1638,2466,15,16,8.037,0,Mozilla/5.0,/auth/login?u=admin'--,SQL-Injection,1
FLOW-101491,45.33.32.156,36530,10.0.1.25,445,TCP,595,682,4,8,7.579,0,Hydra/9.5,,Brute-Force,1
FLOW-101492,192.168.10.55,9526,192.168.10.55,80,TCP,514,3626,4,54,4.721,1,Mozilla/5.0,,Benign,0
FLOW-101493,45.33.32.156,51990,10.0.1.5,445,TCP,78,42,1,1,7.361,0,zgrab/0.x,/cgi-bin/test,Port-Scan,1
FLOW-101494,194.26.29.112,32534,10.0.1.25,445,TCP,6146,1333,46,10,8.596,0,Custom-POC/1.0,,Exploit-Attempt,1
FLOW-101495,192.168.10.55,49606,10.0.1.25,4840,TCP,1196,9314,11,155,5.275,1,OPC-UA-Stack/1.4,/dashboard/scada,Benign,0
FLOW-101496,198.51.100.89,44888,10.0.1.25,3306,TCP,2725,6107,40,62,3.844,0,Mozilla/5.0,/auth/login?u=admin'--,SQL-Injection,1
FLOW-101497,172.16.5.101,62741,10.0.1.10,4840,TCP,3382,4014,51,59,10.608,1,SCADA-Client/3.2,/historian/view,Benign,0
FLOW-101498,192.168.10.55,59232,192.168.10.55,443,TCP,856,3703,8,33,4.649,1,OPC-UA-Stack/1.4,/dashboard/scada,Benign,0
FLOW-101499,198.51.100.22,26857,10.0.1.5,443,TCP,3527,3349,24,28,9.601,0,sqlmap/1.7,/historian/query?sensor=A1;DROP TABLE,SQL-Injection,1
FLOW-101500,198.51.100.22,44117,192.168.10.12,8080,TCP,4042,255,33,2,5.983,0,curl/8.4.0,/login,Exploit-Attempt,1
FLOW-101501,192.168.10.15,18384,192.168.10.55,502,TCP,1587,6628,13,63,8.927,1,Edge/120.0,/historian/view,Benign,0
FLOW-101502,192.168.10.12,31400,192.168.10.15,80,UDP,2186,5031,14,39,11.047,1,Edge/120.0,/api/v1/metrics,Benign,0
FLOW-101503,192.168.10.55,33893,192.168.10.15,80,UDP,3310,1420,22,10,5.621,1,OPC-UA-Stack/1.4,/historian/view,Benign,0
FLOW-101504,198.51.100.22,25718,192.168.10.55,80,TCP,91,46,1,1,1.836,0,zgrab/0.x,/cgi-bin/test,Port-Scan,1
FLOW-101505,172.16.5.210,41552,192.168.10.12,443,TCP,790,4256,10,31,2.886,1,OPC-UA-Stack/1.4,/historian/view,Benign,0
FLOW-101506,203.0.113.45,50411,10.0.1.10,80,TCP,2727,2934,35,34,7.767,0,Mozilla/5.0,/historian/query?sensor=A1;DROP TABLE,SQL-Injection,1
FLOW-101507,172.16.5.108,57764,192.168.10.55,80,TCP,2355,8704,23,113,4.137,1,OPC-UA-Stack/1.4,/historian/view,Benign,0
FLOW-101508,192.168.10.55,11510,192.168.10.40,102,TCP,849,7939,7,126,7.89,1,Mozilla/5.0,,Benign,0
FLOW-101509,192.168.10.40,54699,192.168.10.40,443,TCP,1514,10926,18,86,5.822,1,SCADA-Client/3.2,/dashboard/scada,Benign,0
FLOW-101510,172.16.5.102,14224,192.168.10.12,4840,TCP,1701,1208,15,11,6.649,1,SCADA-Client/3.2,/api/v1/metrics,Benign,0
FLOW-101511,198.51.100.22,52778,192.168.10.12,1433,TCP,56,52,1,1,4.071,0,Masscan/1.3,/cgi-bin/test,Port-Scan,1
FLOW-101512,172.16.5.108,24079,10.0.1.10,102,UDP,2884,4955,33,73,11.824,1,OPC-UA-Stack/1.4,/historian/view,Benign,0
FLOW-101513,172.16.5.210,23394,192.168.10.40,4840,TCP,2828,5733,23,56,2.424,1,Mozilla/5.0,/api/v1/metrics,Benign,0
FLOW-101514,185.220.101.5,57876,10.0.1.25,445,TCP,75,47,1,1,11.497,0,Unknown,/,Port-Scan,1
FLOW-101515,203.0.113.45,52266,192.168.10.15,502,TCP,5367,1334,44,11,1.975,0,Custom-POC/1.0,/cgi-bin/test,Exploit-Attempt,1
FLOW-101516,192.168.10.40,56595,192.168.10.55,502,TCP,761,5211,12,51,0.993,1,Edge/120.0,/api/v1/metrics,Benign,0
FLOW-101517,203.0.113.45,52490,10.0.1.10,21,TCP,368,351,5,3,11.689,0,Hydra/9.5,,Brute-Force,1
FLOW-101518,172.16.5.108,43991,192.168.10.40,502,TCP,2293,7981,17,110,5.231,1,Mozilla/5.0,,Benign,0
FLOW-101519,172.16.5.102,45968,192.168.10.55,443,TCP,1816,11754,13,121,4.222,1,SCADA-Client/3.2,/dashboard/scada,Benign,0
FLOW-101520,172.16.5.210,40931,10.0.1.5,443,TCP,3464,6846,54,46,6.023,1,Edge/120.0,/api/v1/metrics,Benign,0
FLOW-101521,192.168.10.55,37885,192.168.10.55,502,TCP,686,11964,6,97,5.285,1,OPC-UA-Stack/1.4,,Benign,0
FLOW-101522,198.51.100.89,21570,192.168.10.40,1433,TCP,1389,7655,16,68,11.119,0,Mozilla/5.0,/historian/query?sensor=A1;DROP TABLE,SQL-Injection,1
FLOW-101523,172.16.5.102,21867,192.168.10.55,502,TCP,2842,10720,29,71,2.616,1,Mozilla/5.0,/historian/view,Benign,0
FLOW-101524,192.168.10.15,50024,192.168.10.40,443,TCP,1205,1601,8,14,7.801,1,OPC-UA-Stack/1.4,/dashboard/scada,Benign,0
FLOW-101525,194.26.29.112,32436,192.168.10.55,80,TCP,104,36,1,1,8.381,0,Unknown,/login,Port-Scan,1
FLOW-101526,172.16.5.102,35524,192.168.10.40,502,UDP,2731,8398,23,78,8.815,1,SCADA-Client/3.2,/historian/view,Benign,0
FLOW-101527,172.16.5.210,38994,192.168.10.40,443,TCP,619,9716,8,80,9.898,1,Edge/120.0,/dashboard/scada,Benign,0
FLOW-101528,192.168.10.55,19505,192.168.10.15,443,TCP,1802,11282,19,78,2.621,1,OPC-UA-Stack/1.4,/dashboard/scada,Benign,0
FLOW-101529,45.33.32.156,3035,10.0.1.10,1433,TCP,2836,5252,25,36,9.991,0,sqlmap/1.7,/historian/query?sensor=A1;DROP TABLE,SQL-Injection,1
FLOW-101530,192.168.10.55,55200,192.168.10.15,102,UDP,793,1146,6,8,7.457,1,Edge/120.0,/historian/view,Benign,0
FLOW-101531,45.33.32.156,53128,192.168.10.15,445,TCP,49,40,1,1,12.422,0,Masscan/1.3,/cgi-bin/test,Port-Scan,1
FLOW-101532,172.16.5.102,39257,192.168.10.15,502,UDP,234,2387,3,37,6.126,1,SCADA-Client/3.2,,Benign,0
FLOW-101533,192.168.10.40,5835,192.168.10.40,102,TCP,2396,11546,29,99,10.368,1,OPC-UA-Stack/1.4,/dashboard/scada,Benign,0
FLOW-101534,45.33.32.156,58717,192.168.10.40,443,TCP,119,47,1,1,4.485,0,zgrab/0.x,/cgi-bin/test,Port-Scan,1
FLOW-101535,198.51.100.89,51889,192.168.10.15,1433,TCP,1140,8489,12,90,5.514,0,Mozilla/5.0,/historian/query?sensor=A1;DROP TABLE,SQL-Injection,1
FLOW-101536,172.16.5.108,13714,10.0.1.5,502,TCP,1153,9939,8,67,10.03,1,SCADA-Client/3.2,/dashboard/scada,Benign,0
FLOW-101537,198.51.100.22,11314,10.0.1.25,445,TCP,1431,366,20,3,11.398,0,paramiko/3.4,,Brute-Force,1
FLOW-101538,203.0.113.45,31707,192.168.10.55,502,TCP,42,4,1,1,9.178,0,Nmap/7.94,/cgi-bin/test,Port-Scan,1
FLOW-101539,185.220.101.5,34331,10.0.1.25,445,TCP,77,41,1,1,11.848,0,Unknown,/cgi-bin/test,Port-Scan,1
FLOW-101540,45.33.32.156,19565,10.0.1.25,80,TCP,4167,1520,46,18,12.441,0,python-requests/2.31.0,/api/v1/telemetry?id=1' OR '1'='1,SQL-Injection,1
FLOW-101541,198.51.100.89,49837,10.0.1.10,8080,TCP,3331,1081,42,12,2.727,0,curl/8.4.0,,Exploit-Attempt,1
FLOW-101542,172.16.5.210,61935,10.0.1.25,502,TCP,669,5490,4,47,8.204,1,Mozilla/5.0,/api/v1/metrics,Benign,0
FLOW-101543,203.0.113.45,47575,10.0.1.5,3389,TCP,117,48,1,1,5.226,0,zgrab/0.x,,Port-Scan,1
FLOW-101544,198.51.100.22,58074,10.0.1.5,4840,TCP,3239,181,34,2,4.031,0,curl/8.4.0,/cgi-bin/test,Exploit-Attempt,1
FLOW-101545,172.16.5.102,44778,192.168.10.15,80,TCP,822,1842,9,16,10.038,1,OPC-UA-Stack/1.4,/api/v1/metrics,Benign,0
FLOW-101546,172.16.5.101,45562,10.0.1.5,502,TCP,1476,9347,22,102,4.322,1,Edge/120.0,/dashboard/scada,Benign,0
FLOW-101547,194.26.29.112,2815,192.168.10.12,1433,TCP,85,35,1,1,10.654,0,zgrab/0.x,/login,Port-Scan,1
FLOW-101548,198.51.100.22,52246,192.168.10.15,8080,TCP,106,13,1,1,2.727,0,Masscan/1.3,/login,Port-Scan,1
FLOW-101549,172.16.5.210,64007,10.0.1.10,80,TCP,217,10300,3,79,9.668,1,OPC-UA-Stack/1.4,/api/v1/metrics,Benign,0
FLOW-101550,192.168.10.12,5097,192.168.10.40,502,TCP,1426,4775,10,47,2.743,1,OPC-UA-Stack/1.4,/api/v1/metrics,Benign,0
FLOW-101551,194.26.29.112,59334,10.0.1.5,443,TCP,80,39,1,1,9.791,0,zgrab/0.x,,Port-Scan,1
FLOW-101552,172.16.5.108,6678,10.0.1.10,102,TCP,2955,6178,28,44,2.602,1,SCADA-Client/3.2,/dashboard/scada,Benign,0
FLOW-101553,185.220.101.5,3061,192.168.10.40,8080,TCP,70,18,1,1,7.196,0,Masscan/1.3,/login,Port-Scan,1
FLOW-101554,172.16.5.101,56253,192.168.10.15,4840,UDP,2170,8033,25,60,7.959,1,OPC-UA-Stack/1.4,/dashboard/scada,Benign,0
FLOW-101555,185.220.101.5,47171,192.168.10.12,22,TCP,1239,667,14,6,1.401,0,Unknown,/cgi-bin/test,Brute-Force,1
FLOW-101556,172.16.5.101,24220,192.168.10.40,443,UDP,3061,2925,23,25,0.911,1,Mozilla/5.0,,Benign,0
FLOW-101557,192.168.10.12,16460,10.0.1.5,502,TCP,1991,9694,27,65,4.459,1,OPC-UA-Stack/1.4,/api/v1/metrics,Benign,0
FLOW-101558,185.220.101.5,61451,10.0.1.10,21,TCP,1542,288,24,4,7.228,0,Hydra/9.5,/login,Brute-Force,1
FLOW-101559,192.168.10.15,19135,10.0.1.25,102,TCP,1546,6847,10,91,4.478,1,Edge/120.0,/api/v1/metrics,Benign,0
FLOW-101560,198.51.100.89,38326,10.0.1.5,4840,TCP,6450,153,64,1,4.664,0,Metasploit/6.3,/cgi-bin/test,Exploit-Attempt,1
FLOW-101561,45.33.32.156,25861,192.168.10.15,1433,TCP,947,2383,6,23,0.994,0,sqlmap/1.7,/historian/query?sensor=A1;DROP TABLE,SQL-Injection,1
FLOW-101562,172.16.5.108,33787,192.168.10.12,80,UDP,2746,3399,39,32,5.747,1,OPC-UA-Stack/1.4,/historian/view,Benign,0
FLOW-101563,198.51.100.89,13407,10.0.1.5,80,TCP,3245,6776,30,78,10.414,0,python-requests/2.31.0,/api/v1/telemetry?id=1' OR '1'='1,SQL-Injection,1
FLOW-101564,185.220.101.5,58691,10.0.1.25,502,TCP,63,51,1,1,0.366,0,Nmap/7.94,/login,Port-Scan,1
FLOW-101565,194.26.29.112,27768,10.0.1.25,3389,TCP,108,5,1,1,0.735,0,Masscan/1.3,/cgi-bin/test,Port-Scan,1
FLOW-101566,185.220.101.5,52395,192.168.10.12,8080,TCP,3447,5696,32,54,5.699,0,Mozilla/5.0,/historian/query?sensor=A1;DROP TABLE,SQL-Injection,1
FLOW-101567,203.0.113.45,58280,192.168.10.15,3389,TCP,1081,844,10,6,12.37,0,paramiko/3.4,,Brute-Force,1
FLOW-101568,172.16.5.108,55071,10.0.1.5,4840,UDP,2284,5416,25,49,10.995,1,Mozilla/5.0,/dashboard/scada,Benign,0
FLOW-101569,192.168.10.15,36529,192.168.10.12,443,UDP,3424,6220,29,57,3.232,1,SCADA-Client/3.2,/api/v1/metrics,Benign,0
FLOW-101570,172.16.5.101,49454,192.168.10.15,443,UDP,3365,10031,33,69,1.034,1,SCADA-Client/3.2,,Benign,0
FLOW-101571,194.26.29.112,28434,192.168.10.40,1433,TCP,91,46,1,1,4.776,0,Nmap/7.94,/login,Port-Scan,1
FLOW-101572,192.168.10.15,32691,192.168.10.40,80,TCP,2417,8861,33,95,3.39,1,SCADA-Client/3.2,,Benign,0
FLOW-101573,198.51.100.89,64116,192.168.10.40,443,TCP,2861,7587,27,60,10.315,0,Mozilla/5.0,/historian/query?sensor=A1;DROP TABLE,SQL-Injection,1
FLOW-101574,172.16.5.101,22808,192.168.10.55,443,TCP,2254,10493,33,86,10.069,1,OPC-UA-Stack/1.4,/dashboard/scada,Benign,0
FLOW-101575,198.51.100.89,25485,10.0.1.5,21,TCP,60,57,1,1,7.92,0,Nmap/7.94,/,Port-Scan,1
FLOW-101576,172.16.5.102,31822,10.0.1.5,443,UDP,2976,4683,31,44,0.974,1,SCADA-Client/3.2,,Benign,0
FLOW-101577,192.168.10.15,14011,192.168.10.40,4840,TCP,280,9236,3,81,10.046,1,SCADA-Client/3.2,/dashboard/scada,Benign,0
FLOW-101578,192.168.10.40,12171,192.168.10.15,502,TCP,590,2619,5,34,2.257,1,Edge/120.0,/historian/view,Benign,0
FLOW-101579,172.16.5.102,35479,192.168.10.12,80,TCP,2614,2401,27,17,11.331,1,Edge/120.0,/dashboard/scada,Benign,0
FLOW-101580,198.51.100.89,43501,10.0.1.5,3389,TCP,79,5,1,1,10.23,0,Nmap/7.94,/cgi-bin/test,Port-Scan,1
FLOW-101581,192.168.10.12,48984,192.168.10.55,102,TCP,3029,4407,22,29,12.339,1,Edge/120.0,/dashboard/scada,Benign,0
FLOW-101582,192.168.10.55,25079,192.168.10.15,80,TCP,3185,4902,22,49,11.843,1,OPC-UA-Stack/1.4,/historian/view,Benign,0
FLOW-101583,192.168.10.12,32072,10.0.1.5,80,TCP,1045,6468,11,48,9.943,1,OPC-UA-Stack/1.4,/dashboard/scada,Benign,0
FLOW-101584,45.33.32.156,44490,192.168.10.55,21,TCP,1767,733,14,7,7.524,0,Hydra/9.5,,Brute-Force,1
FLOW-101585,198.51.100.22,1682,192.168.10.55,3389,TCP,93,19,1,1,11.501,0,Unknown,,Port-Scan,1
FLOW-101586,198.51.100.89,65340,10.0.1.10,3389,TCP,57,28,1,1,11.87,0,Masscan/1.3,/login,Port-Scan,1
FLOW-101587,192.168.10.40,36893,192.168.10.40,4840,TCP,1748,10775,18,117,7.295,1,SCADA-Client/3.2,/api/v1/metrics,Benign,0
FLOW-101588,192.168.10.15,4806,192.168.10.12,4840,TCP,215,9276,1,98,6.009,1,SCADA-Client/3.2,/dashboard/scada,Benign,0
FLOW-101589,192.168.10.55,47418,192.168.10.12,80,UDP,1941,3384,18,33,7.292,1,SCADA-Client/3.2,,Benign,0
FLOW-101590,192.168.10.12,63355,192.168.10.55,80,TCP,2176,9541,24,100,3.584,1,Edge/120.0,,Benign,0
FLOW-101591,192.168.10.15,32888,192.168.10.15,443,UDP,3040,4380,46,30,2.445,1,Edge/120.0,/dashboard/scada,Benign,0
